token_context,word_context,seg_context,sent_cotext,label
"['lightverbvDOlicensesanatelicnon-inchoativeevent,andiscompatiblewithverbalrootsexpressingactivity.', 'Itprojectsafunctionalhead,voice #TAUTHOR_TAG,whosespecifieristheexternalargument.', 'Lex']","['lightverbvDOlicensesanatelicnon-inchoativeevent,andiscompatiblewithverbalrootsexpressingactivity.', 'Itprojectsafunctionalhead,voice #TAUTHOR_TAG,whosespecifieristheexternalargument.', 'Lexicalentriesinthesystemareminimallyspecified,eachconsistingofaphoneticform,alistofrelevantfeatures,andsemanticsintheformofaλexpression']","['lightverbvDOlicensesanatelicnon-inchoativeevent,andiscompatiblewithverbalrootsexpressingactivity.', 'Itprojectsafunctionalhead,voice #TAUTHOR_TAG,whosespecifieristheexternalargument.', 'Lexicalentriesinthesystemareminimallyspecified,eachconsistingofaphoneticform,alistofrelevantfeatures,andsemanticsintheformofaλexpression']","['lightverbvDOlicensesanatelicnon-inchoativeevent,andiscompatiblewithverbalrootsexpressingactivity.', 'Itprojectsafunctionalhead,voice #TAUTHOR_TAG,whosespecifieristheexternalargument.', 'Lexicalentriesinthesystemareminimallyspecified,eachconsistingofaphoneticform,alistofrelevantfeatures,andsemanticsintheformofaλexpression']",0
"['theoryofverbalargumentstructurecanbeimple-mentedinaunifiedmorpho-syntacticparsingmodelthatinterleavessyntacticandsemanticparsing.', ""Thesystemisintheformofanagenda-drivenchart-basedparserwhosefoundationissimilartopreviousformalizationsofChomsky'sMinimalistProgram #TAUTHOR_TAG""]","['theoryofverbalargumentstructurecanbeimple-mentedinaunifiedmorpho-syntacticparsingmodelthatinterleavessyntacticandsemanticparsing.', ""Thesystemisintheformofanagenda-drivenchart-basedparserwhosefoundationissimilartopreviousformalizationsofChomsky'sMinimalistProgram #TAUTHOR_TAG""]","['theoryofverbalargumentstructurecanbeimple-mentedinaunifiedmorpho-syntacticparsingmodelthatinterleavessyntacticandsemanticparsing.', ""Thesystemisintheformofanagenda-drivenchart-basedparserwhosefoundationissimilartopreviousformalizationsofChomsky'sMinimalistProgram #TAUTHOR_TAG""]","['theoryofverbalargumentstructurecanbeimple-mentedinaunifiedmorpho-syntacticparsingmodelthatinterleavessyntacticandsemanticparsing.', ""Thesystemisintheformofanagenda-drivenchart-basedparserwhosefoundationissimilartopreviousformalizationsofChomsky'sMinimalistProgram #TAUTHOR_TAG""]",1
"['thispaper,IpresentacomputationalimplementationofDistributedMorphology #TAUTHOR_TAG,anon-lexicalistlinguistictheorythaterasesthedistinctionbetweensyntacticderivationandmorphologicalderivation.', 'Thisframeworkleadstofiner-grainedsemanticscapableofbettercapturinglinguisticgeneralizations']","['thispaper,IpresentacomputationalimplementationofDistributedMorphology #TAUTHOR_TAG,anon-lexicalistlinguistictheorythaterasesthedistinctionbetweensyntacticderivationandmorphologicalderivation.', 'Thisframeworkleadstofiner-grainedsemanticscapableofbettercapturinglinguisticgeneralizations']","['thispaper,IpresentacomputationalimplementationofDistributedMorphology #TAUTHOR_TAG,anon-lexicalistlinguistictheorythaterasesthedistinctionbetweensyntacticderivationandmorphologicalderivation.', 'Thisframeworkleadstofiner-grainedsemanticscapableofbettercapturinglinguisticgeneralizations']","['thispaper,IpresentacomputationalimplementationofDistributedMorphology #TAUTHOR_TAG,anon-lexicalistlinguistictheorythaterasesthedistinctionbetweensyntacticderivationandmorphologicalderivation.', 'Thisframeworkleadstofiner-grainedsemanticscapableofbettercapturinglinguisticgeneralizations']",5
['andservesasthefoundationfortwocurrentlarge-scalesemanticannotationprojects:FrameNet #AUTHOR_TAGandPropBank #TAUTHOR_TAG'],['andservesasthefoundationfortwocurrentlarge-scalesemanticannotationprojects:FrameNet #AUTHOR_TAGandPropBank #TAUTHOR_TAG'],['andservesasthefoundationfortwocurrentlarge-scalesemanticannotationprojects:FrameNet #AUTHOR_TAGandPropBank #TAUTHOR_TAG'],"['commonlexicalsemanticrepresentationinthecomputationallinguisticsliteratureisaframe-basedmodelwheresyntacticargumentsareassociatedwithvarioussemanticroles(essentiallyframeslots).', 'Verbsareviewedassimplepredicatesovertheirarguments.', ""ThisapproachhasitsrootsinFillmore's #AUTHOR_TAG,andservesasthefoundationfortwocurrentlarge-scalesemanticannotationprojects:FrameNet #AUTHOR_TAGandPropBank #TAUTHOR_TAG""]",0
"[' #TAUTHOR_TAG,IpresentevidencefromMandarinChinesethatthisanalysisisontherighttrack.', '']","[' #TAUTHOR_TAG,IpresentevidencefromMandarinChinesethatthisanalysisisontherighttrack.', '']","[' #TAUTHOR_TAG,IpresentevidencefromMandarinChinesethatthisanalysisisontherighttrack.', '']","[' #TAUTHOR_TAG,IpresentevidencefromMandarinChinesethatthisanalysisisontherighttrack.', '']",2
"['understandingofnaturallanguagetextincludesnotonlyanalysisofsyntacticstructure,butalsoofsemanticcontent.', 'Duetoadvancesinstatisticalsyntacticparsingtechniques #TAUTHOR_TAG,attentionhasrecentlyshiftedtowardstheharderquestionofanalyzingthemeaningofnaturallanguagesentences']","['understandingofnaturallanguagetextincludesnotonlyanalysisofsyntacticstructure,butalsoofsemanticcontent.', 'Duetoadvancesinstatisticalsyntacticparsingtechniques #TAUTHOR_TAG,attentionhasrecentlyshiftedtowardstheharderquestionofanalyzingthemeaningofnaturallanguagesentences']","['understandingofnaturallanguagetextincludesnotonlyanalysisofsyntacticstructure,butalsoofsemanticcontent.', 'Duetoadvancesinstatisticalsyntacticparsingtechniques #TAUTHOR_TAG,attentionhasrecentlyshiftedtowardstheharderquestionofanalyzingthemeaningofnaturallanguagesentences']","['understandingofnaturallanguagetextincludesnotonlyanalysisofsyntacticstructure,butalsoofsemanticcontent.', 'Duetoadvancesinstatisticalsyntacticparsingtechniques #TAUTHOR_TAG,attentionhasrecentlyshiftedtowardstheharderquestionofanalyzingthemeaningofnaturallanguagesentences']",0
"['isageneralconsensusamongtheoreticallinguiststhattheproperrepresentationofverbalargumentstructureiseventstructure--representationsgroundedinatheoryofeventsthatdecomposesemanticrolesintermsofprimitivepredicatesrepresentingconceptssuchascausalityandinchoativity #TAUTHOR_TAGb; #AUTHOR_TAG.', 'Considerthe']","['isageneralconsensusamongtheoreticallinguiststhattheproperrepresentationofverbalargumentstructureiseventstructure--representationsgroundedinatheoryofeventsthatdecomposesemanticrolesintermsofprimitivepredicatesrepresentingconceptssuchascausalityandinchoativity #TAUTHOR_TAGb; #AUTHOR_TAG.', 'Considerthe']","['isageneralconsensusamongtheoreticallinguiststhattheproperrepresentationofverbalargumentstructureiseventstructure--representationsgroundedinatheoryofeventsthatdecomposesemanticrolesintermsofprimitivepredicatesrepresentingconceptssuchascausalityandinchoativity #TAUTHOR_TAGb; #AUTHOR_TAG.', 'Considerthefollowingexample']","['isageneralconsensusamongtheoreticallinguiststhattheproperrepresentationofverbalargumentstructureiseventstructure--representationsgroundedinatheoryofeventsthatdecomposesemanticrolesintermsofprimitivepredicatesrepresentingconceptssuchascausalityandinchoativity #TAUTHOR_TAGb; #AUTHOR_TAG.', 'Considerthefollowingexample']",0
"['similarapproacheshavebeensuccessfulatcapturingcomplexlinguisticphenomena.', 'Withaminimalsetoffeaturesandasmallnumberoflexicalentries, #AUTHOR_TAGhassuccessfullymodeledmanyoftheargumentalternationsdescribedby #AUTHOR_TAGusinga #TAUTHOR_TAGstyleanalysis.', '']","['similarapproacheshavebeensuccessfulatcapturingcomplexlinguisticphenomena.', 'Withaminimalsetoffeaturesandasmallnumberoflexicalentries, #AUTHOR_TAGhassuccessfullymodeledmanyoftheargumentalternationsdescribedby #AUTHOR_TAGusinga #TAUTHOR_TAGstyleanalysis.', '']","[',similarapproacheshavebeensuccessfulatcapturingcomplexlinguisticphenomena.', 'Withaminimalsetoffeaturesandasmallnumberoflexicalentries, #AUTHOR_TAGhassuccessfullymodeledmanyoftheargumentalternationsdescribedby #AUTHOR_TAGusinga #TAUTHOR_TAGstyleanalysis.', '']","['', 'Althoughtheeffectivenessandcoverageofmyparserremainstobeseen,similarapproacheshavebeensuccessfulatcapturingcomplexlinguisticphenomena.', 'Withaminimalsetoffeaturesandasmallnumberoflexicalentries, #AUTHOR_TAGhassuccessfullymodeledmanyoftheargumentalternationsdescribedby #AUTHOR_TAGusinga #TAUTHOR_TAGstyleanalysis.', '']",0
"['whereasaccomplishmentsextendoveraperiodoftime.', ' #TAUTHOR_TAGobservesthataccomplishmentsdifferfromachievementsonlyintermsofeventduration,whichisoftenaquestionofgranularity']","['', 'Accomplishmentsandachievementsbothexpressachangeofstate,andhencearetemporallybounded(telic);achievementsarepunctual,whereasaccomplishmentsextendoveraperiodoftime.', ' #TAUTHOR_TAGobservesthataccomplishmentsdifferfromachievementsonlyintermsofeventduration,whichisoftenaquestionofgranularity']","['whereasaccomplishmentsextendoveraperiodoftime.', ' #TAUTHOR_TAGobservesthataccomplishmentsdifferfromachievementsonlyintermsofeventduration,whichisoftenaquestionofgranularity']","['', 'Accomplishmentsandachievementsbothexpressachangeofstate,andhencearetemporallybounded(telic);achievementsarepunctual,whereasaccomplishmentsextendoveraperiodoftime.', ' #TAUTHOR_TAGobservesthataccomplishmentsdifferfromachievementsonlyintermsofeventduration,whichisoftenaquestionofgranularity']",0
"['similarapproacheshavebeensuccessfulatcapturingcomplexlinguisticphenomena.', 'Withaminimalsetoffeaturesandasmallnumberoflexicalentries, #AUTHOR_TAGhassuccessfullymodeledmanyoftheargumentalternationsdescribedby #TAUTHOR_TAGusinga #AUTHOR_TAGstyleanalysis.', '']","['similarapproacheshavebeensuccessfulatcapturingcomplexlinguisticphenomena.', 'Withaminimalsetoffeaturesandasmallnumberoflexicalentries, #AUTHOR_TAGhassuccessfullymodeledmanyoftheargumentalternationsdescribedby #TAUTHOR_TAGusinga #AUTHOR_TAGstyleanalysis.', '']","[',similarapproacheshavebeensuccessfulatcapturingcomplexlinguisticphenomena.', 'Withaminimalsetoffeaturesandasmallnumberoflexicalentries, #AUTHOR_TAGhassuccessfullymodeledmanyoftheargumentalternationsdescribedby #TAUTHOR_TAGusinga #AUTHOR_TAGstyleanalysis.', '']","['', 'Althoughtheeffectivenessandcoverageofmyparserremainstobeseen,similarapproacheshavebeensuccessfulatcapturingcomplexlinguisticphenomena.', 'Withaminimalsetoffeaturesandasmallnumberoflexicalentries, #AUTHOR_TAGhassuccessfullymodeledmanyoftheargumentalternationsdescribedby #TAUTHOR_TAGusinga #AUTHOR_TAGstyleanalysis.', '']",0
"['', 'Wehavethefollowingsituation:Inthiscase,thecompleteeventstructureofawordcanbecompositionallyderivedfromitscomponentmorphemes.', ""Thisframework,wherethe``semanticload''isspreadmoreevenlythroughoutthelexicontolexicalcategoriesnottypicallythoughttobearsemanticcontent,isessentiallythemodeladvocatedby #TAUTHOR_TAGa),amongmanyothers."", 'Notethatsuchanapproachisnolongerlexicalist:eachlexicalitemdoesnotfullyencodeitsassociatedsyntacticandsemanticstructures.', 'Rather,meaningsarecomposedfromcomponentmorphemes']","['', 'Wehavethefollowingsituation:Inthiscase,thecompleteeventstructureofawordcanbecompositionallyderivedfromitscomponentmorphemes.', ""Thisframework,wherethe``semanticload''isspreadmoreevenlythroughoutthelexicontolexicalcategoriesnottypicallythoughttobearsemanticcontent,isessentiallythemodeladvocatedby #TAUTHOR_TAGa),amongmanyothers."", 'Notethatsuchanapproachisnolongerlexicalist:eachlexicalitemdoesnotfullyencodeitsassociatedsyntacticandsemanticstructures.', 'Rather,meaningsarecomposedfromcomponentmorphemes']","['', 'Wehavethefollowingsituation:Inthiscase,thecompleteeventstructureofawordcanbecompositionallyderivedfromitscomponentmorphemes.', ""Thisframework,wherethe``semanticload''isspreadmoreevenlythroughoutthelexicontolexicalcategoriesnottypicallythoughttobearsemanticcontent,isessentiallythemodeladvocatedby #TAUTHOR_TAGa),amongmanyothers."", 'Notethatsuchanapproachisnolongerlexicalist:eachlexicalitemdoesnotfullyencodeitsassociatedsyntacticandsemanticstructures.', 'Rather,meaningsarecomposedfromcomponentmorphemes']","['', 'Wehavethefollowingsituation:Inthiscase,thecompleteeventstructureofawordcanbecompositionallyderivedfromitscomponentmorphemes.', ""Thisframework,wherethe``semanticload''isspreadmoreevenlythroughoutthelexicontolexicalcategoriesnottypicallythoughttobearsemanticcontent,isessentiallythemodeladvocatedby #TAUTHOR_TAGa),amongmanyothers."", 'Notethatsuchanapproachisnolongerlexicalist:eachlexicalitemdoesnotfullyencodeitsassociatedsyntacticandsemanticstructures.', 'Rather,meaningsarecomposedfromcomponentmorphemes']",0
"['theoryofverbalargumentstructurecanbeimple-mentedinaunifiedmorpho-syntacticparsingmodelthatinterleavessyntacticandsemanticparsing.', ""Thesystemisintheformofanagenda-drivenchart-basedparserwhosefoundationissimilartopreviousformalizationsofChomsky'sMinimalistProgram #TAUTHOR_TAG""]","['theoryofverbalargumentstructurecanbeimple-mentedinaunifiedmorpho-syntacticparsingmodelthatinterleavessyntacticandsemanticparsing.', ""Thesystemisintheformofanagenda-drivenchart-basedparserwhosefoundationissimilartopreviousformalizationsofChomsky'sMinimalistProgram #TAUTHOR_TAG""]","['theoryofverbalargumentstructurecanbeimple-mentedinaunifiedmorpho-syntacticparsingmodelthatinterleavessyntacticandsemanticparsing.', ""Thesystemisintheformofanagenda-drivenchart-basedparserwhosefoundationissimilartopreviousformalizationsofChomsky'sMinimalistProgram #TAUTHOR_TAG""]","['theoryofverbalargumentstructurecanbeimple-mentedinaunifiedmorpho-syntacticparsingmodelthatinterleavessyntacticandsemanticparsing.', ""Thesystemisintheformofanagenda-drivenchart-basedparserwhosefoundationissimilartopreviousformalizationsofChomsky'sMinimalistProgram #TAUTHOR_TAG""]",1
"['thenon-lexicalisttradition,theseprimitivesarearguedtooccupyfunctionalprojectionsinthesyntacticstructure,asso-calledlightverbs.', 'Here,Iadoptthemodelproposedby #TAUTHOR_TAGanddecomposelexicalverbsintoverbalizingheadsandverbalroots.', 'Verbalizingheadsintroducerelevanteventiveinterpretationsinthesyntax,andcorrespondto(']","['thenon-lexicalisttradition,theseprimitivesarearguedtooccupyfunctionalprojectionsinthesyntacticstructure,asso-calledlightverbs.', 'Here,Iadoptthemodelproposedby #TAUTHOR_TAGanddecomposelexicalverbsintoverbalizingheadsandverbalroots.', 'Verbalizingheadsintroducerelevanteventiveinterpretationsinthesyntax,andcorrespondto(assumed)universalprimitivesofthehumancognitivesystem.', '']","['thenon-lexicalisttradition,theseprimitivesarearguedtooccupyfunctionalprojectionsinthesyntacticstructure,asso-calledlightverbs.', 'Here,Iadoptthemodelproposedby #TAUTHOR_TAGanddecomposelexicalverbsintoverbalizingheadsandverbalroots.', 'Verbalizingheadsintroducerelevanteventiveinterpretationsinthesyntax,andcorrespondto(']","['thenon-lexicalisttradition,theseprimitivesarearguedtooccupyfunctionalprojectionsinthesyntacticstructure,asso-calledlightverbs.', 'Here,Iadoptthemodelproposedby #TAUTHOR_TAGanddecomposelexicalverbsintoverbalizingheadsandverbalroots.', 'Verbalizingheadsintroducerelevanteventiveinterpretationsinthesyntax,andcorrespondto(assumed)universalprimitivesofthehumancognitivesystem.', '']",5
['andservesasthefoundationfortwocurrentlarge-scalesemanticannotationprojects:FrameNet #TAUTHOR_TAGandPropBank #AUTHOR_TAG'],['andservesasthefoundationfortwocurrentlarge-scalesemanticannotationprojects:FrameNet #TAUTHOR_TAGandPropBank #AUTHOR_TAG'],['andservesasthefoundationfortwocurrentlarge-scalesemanticannotationprojects:FrameNet #TAUTHOR_TAGandPropBank #AUTHOR_TAG'],"['', ""ThisapproachhasitsrootsinFillmore's #AUTHOR_TAG,andservesasthefoundationfortwocurrentlarge-scalesemanticannotationprojects:FrameNet #TAUTHOR_TAGandPropBank #AUTHOR_TAG""]",0
"['isageneralconsensusamongtheoreticallinguiststhattheproperrepresentationofverbalargumentstructureiseventstructure--representationsgroundedinatheoryofeventsthatdecomposesemanticrolesintermsofprimitivepredicatesrepresentingconceptssuchascausalityandinchoativity #TAUTHOR_TAGb; #AUTHOR_TAG.', 'Considerthe']","['isageneralconsensusamongtheoreticallinguiststhattheproperrepresentationofverbalargumentstructureiseventstructure--representationsgroundedinatheoryofeventsthatdecomposesemanticrolesintermsofprimitivepredicatesrepresentingconceptssuchascausalityandinchoativity #TAUTHOR_TAGb; #AUTHOR_TAG.', 'Considerthe']","['isageneralconsensusamongtheoreticallinguiststhattheproperrepresentationofverbalargumentstructureiseventstructure--representationsgroundedinatheoryofeventsthatdecomposesemanticrolesintermsofprimitivepredicatesrepresentingconceptssuchascausalityandinchoativity #TAUTHOR_TAGb; #AUTHOR_TAG.', 'Considerthefollowingexample']","['isageneralconsensusamongtheoreticallinguiststhattheproperrepresentationofverbalargumentstructureiseventstructure--representationsgroundedinatheoryofeventsthatdecomposesemanticrolesintermsofprimitivepredicatesrepresentingconceptssuchascausalityandinchoativity #TAUTHOR_TAGb; #AUTHOR_TAG.', 'Considerthefollowingexample']",0
"['understandingofnaturallanguagetextincludesnotonlyanalysisofsyntacticstructure,butalsoofsemanticcontent.', 'Duetoadvancesinstatisticalsyntacticparsingtechniques #TAUTHOR_TAG,attentionhasrecentlyshiftedtowardstheharderquestionofanalyzingthemeaningofnaturallanguagesentences']","['understandingofnaturallanguagetextincludesnotonlyanalysisofsyntacticstructure,butalsoofsemanticcontent.', 'Duetoadvancesinstatisticalsyntacticparsingtechniques #TAUTHOR_TAG,attentionhasrecentlyshiftedtowardstheharderquestionofanalyzingthemeaningofnaturallanguagesentences']","['understandingofnaturallanguagetextincludesnotonlyanalysisofsyntacticstructure,butalsoofsemanticcontent.', 'Duetoadvancesinstatisticalsyntacticparsingtechniques #TAUTHOR_TAG,attentionhasrecentlyshiftedtowardstheharderquestionofanalyzingthemeaningofnaturallanguagesentences']","['understandingofnaturallanguagetextincludesnotonlyanalysisofsyntacticstructure,butalsoofsemanticcontent.', 'Duetoadvancesinstatisticalsyntacticparsingtechniques #TAUTHOR_TAG,attentionhasrecentlyshiftedtowardstheharderquestionofanalyzingthemeaningofnaturallanguagesentences']",0
"['isageneralconsensusamongtheoreticallinguiststhattheproperrepresentationofverbalargumentstructureiseventstructure--representationsgroundedinatheoryofeventsthatdecomposesemanticrolesintermsofprimitivepredicatesrepresentingconceptssuchascausalityandinchoativity #TAUTHOR_TAGb; #AUTHOR_TAG.', 'Considerthe']","['isageneralconsensusamongtheoreticallinguiststhattheproperrepresentationofverbalargumentstructureiseventstructure--representationsgroundedinatheoryofeventsthatdecomposesemanticrolesintermsofprimitivepredicatesrepresentingconceptssuchascausalityandinchoativity #TAUTHOR_TAGb; #AUTHOR_TAG.', 'Considerthe']","['isageneralconsensusamongtheoreticallinguiststhattheproperrepresentationofverbalargumentstructureiseventstructure--representationsgroundedinatheoryofeventsthatdecomposesemanticrolesintermsofprimitivepredicatesrepresentingconceptssuchascausalityandinchoativity #TAUTHOR_TAGb; #AUTHOR_TAG.', 'Considerthefollowingexample']","['isageneralconsensusamongtheoreticallinguiststhattheproperrepresentationofverbalargumentstructureiseventstructure--representationsgroundedinatheoryofeventsthatdecomposesemanticrolesintermsofprimitivepredicatesrepresentingconceptssuchascausalityandinchoativity #TAUTHOR_TAGb; #AUTHOR_TAG.', 'Considerthefollowingexample']",0
