CC,label
"3 Dissimilar words can be semantically related, e.g. via functional relationships (night -dark) or when they are antonyms (high -low). Many NLP applications require knowledge about semantic relatedness rather than just similarity ( #AUTHOR_TAG )  .</s>",0
"In the seminal work by #AUTHOR_TAG  , similarity judgments were obtained from 51 test subjects on 65 noun pairs written on paper cards . Test subjects were instructed to order the cards according to the ""similarity of meaning"" and then assign a continuous similarity value (0.0 -4.0) to each card. Miller and Charles (1991)  replicated the experiment with 38 test subjects judging on a subset of 30 pairs taken from the original 65 pairs. This experiment was again replicated by ",0
"The latter question is tackled by applicationspecific evaluation , where a measure is tested within the framework of a certain application , e.g. word sense disambiguation ( #AUTHOR_TAG )  or malapropism detection ( Budanitsky and Hirst , 2006 )  . ",0
"#AUTHOR_TAG  argue for application-specific evaluation of similarity measures , because measures are always used for some task . But they also note that evaluating a measure as part of a usually complex application only indirectly assesses its quality. A certain measure may work well in one application, but not in another. Application-based evaluation can",0
as is weighted using the SMART ` ltc ' 8 tf.idf-weighting scheme ( #AUTHOR_TAG )  .</s>,5
"did not report inter-subject correlation for their larger dataset. #AUTHOR_TAG  reported a correlation of r = .69 . Test subjects were trained students of computational linguistics, and word pairs were selected analytically.</s>",1
"GermaNet contains only a few conceptual glosses. As they are required to enable test subjects to distinguish between senses , we use artificial glosses composed from synonyms and hypernyms as a surrogate , e.g. for brother : `` brother , male sibling  vs. `` brother , comrade , friend  ( #AUTHOR_TAG )  . We removed words which had more than three senses.</s>",5
"of. Automatic corpus-based selection of word pairs is more objective, leading to a balanced dataset with pairs connected by all kinds of lexical-semantic relations. #AUTHOR_TAG  pointed out that many relations between words in a text are non-classical ( i.e. other than typical taxonomic relations like synonymy or hypernymy ) and therefore not covered by semantic similarity .</s>",0
"isolation. This setup is also scalable to a higher number of word pairs (350) as was shown in Gurevych (2006) . #AUTHOR_TAG  annotated a larger set of word pairs ( 353 ) , too . They used a 0-10 range of relatedness scores, but did not give further details about their experimental setup. In psycholinguistics",0
"The three preprocessing steps ( tokenization , POS-tagging , lemmatization ) are performed using TreeTagger ( #AUTHOR_TAG )  . The resulting list of POS-tagged lemmas",5
"Various approaches for computing semantic relatedness of words or concepts have been proposed, e.g. dictionary-based ( Lesk , 1986 )  , ontology-based ( #AUTHOR_TAG ; Leacock and Chodorow , 1998 )  , information-based ( Resnik , 1995 ; Jiang and Conrath , 1997 )  or distributional ( Weeds and Weir , 2005 )  . The knowledge sources used for computing relatedness can be as different as",0
"Various approaches for computing semantic relatedness of words or concepts have been proposed, e.g. dictionary-based ( Lesk , 1986 )  , ontology-based ( Wu and Palmer , 1994 ; Leacock and Chodorow , 1998 )  , information-based ( #AUTHOR_TAG ; Jiang and Conrath , 1997 )  or distributional ( Weeds and Weir , 2005 )  . The knowledge sources used for computing relatedness can be as different as",0
"Various approaches for computing semantic relatedness of words or concepts have been proposed, e.g. dictionary-based ( #AUTHOR_TAG )  , ontology-based ( Wu and Palmer , 1994 ; Leacock and Chodorow , 1998 )  , information-based ( Resnik , 1995 ; Jiang and Conrath , 1997 )  or distributional ( Weeds and Weir , 2005 )  . The knowledge sources used for computing relatedness can be as different as",0
"If differences in meaning between senses are very fine-grained , distinguishing between them is hard even for humans ( #AUTHOR_TAG )  . 6 Pairs containing such words are not suitable for evaluation. To limit",0
"ness is used in information retrieval where users tend to use specific search terms (Porsche) rather than general ones (car). Furthermore , manually selected word pairs are often biased towards highly related pairs ( #AUTHOR_TAG )  , because human annotators tend to select only highly related pairs connected by relations they are aware of . Automatic corpus-based selection of word pairs is more objective, leading to",0
"only used noun-noun pairs, words instead of concepts, a much smaller dataset, and measured semantic similarity instead of semantic relatedness. #AUTHOR_TAG  did not report inter-subject correlation for their larger dataset . Gurevych (2006)  reported a correlation of r=.69. Test subjects were trained students of computational linguistics, and word pairs were selected analytically.</s>",1
". This correlation coefficient is an upper bound of performance for automatic SR measures applied on the same dataset. Resnik (1995)  reported a correlation of r=.9026. 10 #AUTHOR_TAG  reported a correlation of r = .9026.10 The results are not directly comparable , because he only used noun-noun pairs , words instead of concepts , a much smaller dataset , and measured semantic similarity instead of semantic relatedness . ",1
"and being forced to assign fine-grained continuous values is felt to overstrain the test subjects. #AUTHOR_TAG  replicated the experiment of Rubenstein and Goodenough with the original 65 word pairs translated into German . She used an adapted experimental setup where test subjects had to assign discrete values {0,1,2,3,4} and word pairs were presented in isolation. This setup is also scalable to a higher number of word pairs (350) as was shown in ",0
") may only be established by a certain group. Due to the corpusbased approach, many domain-specific concept pairs are introduced into the test set. Therefore , inter-subject correlation is lower than the results obtained by #AUTHOR_TAG  .</s>",1
"Various approaches for computing semantic relatedness of words or concepts have been proposed , e.g. dictionary-based ( Lesk , 1986 )  , ontology-based ( Wu and Palmer , 1994 ; Leacock and Chodorow , 1998 )  , information-based ( Resnik , 1995 ; #AUTHOR_TAG )  or distributional ( Weeds and Weir , 2005 )  . The knowledge sources used for computing relatedness can be as different as",0
"OS tagging requires sentence-units, but anaphoric annotation needs paragraphs or larger). Secondly , we need to investigate techniques for identifying identical documents , virtually identical documents and highly repetitive documents , such as those pioneered by #AUTHOR_TAG b ) and shingling techniques described by Chakrabarti ( 2002 )  .</s>",3
