CC,label
"upational class was classified following the EGP scheme which was initially developed for international comparisons and has already been used in several studies on occupational class inequalities in mortality [5,#AUTHOR_TAG ]. We analysed occupational class in five categories: upper non-manual workers (professionals, managers), lower non-manual workers",5
"a remarkable increase [1,2]. Substantial differences in mortality between socioeconomic groups, however, are still observed and might even be increasing in Europe [3]#AUTHOR_TAG [5]. These inequalities are one of the most important challenges of public health [6]. Cross-country comparisons can help identify the scope for reduction. Europe",4
"43,44] whereas exposure to hazards in industries has been shown to explain some of the occupational class differences in cancer mortality [45]#AUTHOR_TAG [47][48].</s>",0
"occupational health risks are generally more prevalent in lower occupational classes, and are likely to explain part of the association between occupational class and mortality #AUTHOR_TAG . These risk factors include physical risk factors such as exposure to noise and pollution, heavy lifting, and risk of injuries, as well as psych",0
"ational class inequalities in health are also more sensitive than educational inequalities to direct health selection, because good and bad health influences the likelihood of moving between occupational classes [37,#AUTHOR_TAG ]. Differences between countries in the extent of occupational class mobility, and in the extent of health-related selection",0
"of injuries, as well as psychosocial risk factors like low prestige, demand and control imbalance, and income deprivation [14,[40]#AUTHOR_TAG [42]. Psychosocial factors have been associated with inequalities in CVD mortality [43,44",0
"ocial risk factors like low prestige, demand and control imbalance, and income deprivation [14,[40][41]#AUTHOR_TAG . Psychosocial factors have been associated with inequalities in CVD mortality [43,44] whereas exposure to hazards in industries has",0
"and income deprivation [14,[40][41][42]. Psychosocial factors have been associated with inequalities in CVD mortality [43,#AUTHOR_TAG ] whereas exposure to hazards in industries has been shown to explain some of the occupational class differences in cancer mortality [45][46][47][48",0
"ational class inequalities in health are also more sensitive than educational inequalities to direct health selection, because good and bad health influences the likelihood of moving between occupational classes [#AUTHOR_TAG ,38]. Differences between countries in the extent of occupational class mobility, and in the extent of health-",0
"43,44] whereas exposure to hazards in industries has been shown to explain some of the occupational class differences in cancer mortality [45]#AUTHOR_TAG [47][48].</s>",0
"ambiguous and inconclusive results (Barro, 1997; Glaeser et al. 2004). Even studies exploiting the within country variation in the data still show that transitions towards democracy are not necessarily associated with large improvements in economic outcomes (Rodrik and Wacziarg, 2005;#AUTHOR_TAG and Tabellini, 2005; Persson andTabellini, 2006,  2008). Furthermore, the direction of causation is hard to establish (see Acemoglu et al., 2008;Gundlach and Paldam, 2009) . Crucial questions in this debate of course are about the mechanism of how political institutions affect economic",5
"we study the democratic reforms effects using a difference-in-differences technique, as well as by combining it with propensity score matching methods as in #AUTHOR_TAG  and Tabellini (2008) . Finally, while the majority of the literature focused on how democracy affects taxation or trade policy at an aggregate",5
". 2004). Even studies exploiting the within country variation in the data still show that transitions towards democracy are not necessarily associated with large improvements in economic outcomes (Rodrik and Wacziarg, 2005;Giavazzi and Tabellini, 2005;#AUTHOR_TAG andTabellini, 2006,  2008). Furthermore, the direction of causation is hard to establish (see Acemoglu et al., 2008;Gundlach and Paldam, 2009) . Crucial questions in this debate of course are about the mechanism of how political institutions affect economic",5
". For example, Banerji and Ghanem (1997)  show cross-country evidence supporting the view that authoritarian regimes are associated with higher trade protectionism (as well as greater labor market distortions). Giavazzi and Tabellini (2005)  and #AUTHOR_TAG  and Kubota (2005) , exploiting the within country variation in trade policies, find that regime change towards democracy is associated with more trade liberalization in developing countries.</s>",0
"<s> In the literature, two main contrasting views can be distinguished concerning the effect of democracy on public policy outcomes (#AUTHOR_TAG  et al. 2004).</s>",4
"of a new dataset covering both trade and fiscal policies, which is the dataset on agricultural policy distortions recently developed by the World Bank (see #AUTHOR_TAG and Valenzuela, 2008) . The dataset includes annual data for 74 countries from 1955 to 2005",0
"economic) policy making by shaping the rules of the game and determine the context in which key policy decisions are made, such as redistribution of income and the provision of public goods (#AUTHOR_TAG and Tabellini, 2003) .</s>",5
<s> Hence we combine a difference-in-differences methodology with a propensity score matching method. As such we follow the approach discussed by Smith and Todd (2005)  and #AUTHOR_TAG  (2005) and applied by Blundell et al. (2004)  and Persson and Tabellini (2008) .</s>,5
